imagefilename,imageiotime,predictiontime,totalcomputetime,payloadsize
ILSVRC2012_test_00000035_79.JPEG,0.07230540504679084,0.5910605010576546,0.6633659061044455,764
ILSVRC2012_test_00000035_3.JPEG,0.09691549884155393,0.594705468043685,0.6916209668852389,763
ILSVRC2012_test_00000035_46.JPEG,0.0966946710832417,0.591907077934593,0.6886017490178347,764
ILSVRC2012_test_00000035_48.JPEG,0.09593326086178422,0.5891548958607018,0.685088156722486,764
ILSVRC2012_test_00000035_94.JPEG,0.09410868398845196,0.6019752169959247,0.6960839009843767,764
ILSVRC2012_test_00000035_38.JPEG,0.09385418612509966,0.5819935309700668,0.6758477170951664,764
ILSVRC2012_test_00000035_97.JPEG,0.09619779931381345,0.5860628178343177,0.6822606171481311,764
ILSVRC2012_test_00000035_83.JPEG,0.09204170573502779,0.5984186073765159,0.6904603131115437,764
ILSVRC2012_test_00000035_64.JPEG,0.09479884803295135,0.5842007077299058,0.6789995557628572,764
ILSVRC2012_test_00000035_40.JPEG,0.09845291916280985,0.5844501787796617,0.6829030979424715,764
ILSVRC2012_test_00000035_15.JPEG,0.09542741999030113,0.5924945930019021,0.6879220129922032,764
ILSVRC2012_test_00000035_25.JPEG,0.0952093880623579,0.6303880349732935,0.7255974230356514,764
ILSVRC2012_test_00000035_50.JPEG,0.09569634636864066,0.597248069010675,0.6929444153793156,764
ILSVRC2012_test_00000035_19.JPEG,0.09655007673427463,0.6001969911158085,0.6967470678500831,764
ILSVRC2012_test_00000035.JPEG,0.09637401113286614,0.6154918582178652,0.7118658693507314,761
ILSVRC2012_test_00000035_22.JPEG,0.09485513204708695,0.5891929059289396,0.6840480379760265,764
ILSVRC2012_test_00000035_93.JPEG,0.09364032140001655,0.5951427319087088,0.6887830533087254,764
ILSVRC2012_test_00000035_55.JPEG,0.0964235351420939,0.6180513557046652,0.7144748908467591,764
ILSVRC2012_test_00000035_95.JPEG,0.09720727195963264,0.5842520091682673,0.6814592811278999,764
ILSVRC2012_test_00000035_59.JPEG,0.09548535477370024,0.6675645150244236,0.7630498697981238,764
ILSVRC2012_test_00000035_77.JPEG,0.09506479604169726,0.6078147129155695,0.7028795089572668,764
ILSVRC2012_test_00000035_74.JPEG,0.09707274101674557,0.595153815113008,0.6922265561297536,764
ILSVRC2012_test_00000035_78.JPEG,0.09690115973353386,0.646085029002279,0.7429861887358129,764
ILSVRC2012_test_00000035_98.JPEG,0.09700639825314283,0.6016517840325832,0.6986581822857261,764
ILSVRC2012_test_00000035_9.JPEG,0.09387397905811667,0.6034416216425598,0.6973156007006764,763
ILSVRC2012_test_00000035_51.JPEG,0.09399591805413365,0.6066510798409581,0.7006469978950918,764
ILSVRC2012_test_00000035_39.JPEG,0.0977083146572113,0.5843990920111537,0.682107406668365,764
ILSVRC2012_test_00000035_5.JPEG,0.09649839298799634,0.6125282659195364,0.7090266589075327,763
ILSVRC2012_test_00000035_27.JPEG,0.09612826211377978,0.5940550290979445,0.6901832912117243,764
ILSVRC2012_test_00000035_82.JPEG,0.09696399513632059,0.5991807500831783,0.6961447452194989,764
ILSVRC2012_test_00000035_62.JPEG,0.09533042786642909,0.6034086290746927,0.6987390569411218,764
ILSVRC2012_test_00000035_21.JPEG,0.09308348409831524,0.5994566041044891,0.6925400882028043,764
ILSVRC2012_test_00000035_12.JPEG,0.09476812090724707,0.5989732011221349,0.693741322029382,764
ILSVRC2012_test_00000035_96.JPEG,0.09724123403429985,0.598624668084085,0.6958659021183848,764
ILSVRC2012_test_00000035_34.JPEG,0.0963176260702312,0.582811112049967,0.6791287381201982,764
ILSVRC2012_test_00000035_8.JPEG,0.09355997992679477,0.577263121958822,0.6708231018856168,763
ILSVRC2012_test_00000035_100.JPEG,0.09592953370884061,0.5940114860422909,0.6899410197511315,765
ILSVRC2012_test_00000035_17.JPEG,0.09414456319063902,0.5972948218695819,0.691439385060221,764
ILSVRC2012_test_00000035_30.JPEG,0.0719770030118525,0.6007370352745056,0.6727140382863581,764
ILSVRC2012_test_00000035_66.JPEG,0.07324683805927634,0.5786893810145557,0.651936219073832,764
ILSVRC2012_test_00000035_85.JPEG,0.07026024302467704,0.5749488705769181,0.6452091136015952,764
ILSVRC2012_test_00000035_65.JPEG,0.09629811812192202,0.5791779519058764,0.6754760700277984,764
ILSVRC2012_test_00000035_73.JPEG,0.095241772942245,0.5751896053552628,0.6704313782975078,764
ILSVRC2012_test_00000035_71.JPEG,0.09594000689685345,0.5605983920395374,0.6565383989363909,764
ILSVRC2012_test_00000035_16.JPEG,0.0946673140861094,0.5290623339824378,0.6237296480685472,764
ILSVRC2012_test_00000035_81.JPEG,0.09399889782071114,0.5955349570140243,0.6895338548347354,764
ILSVRC2012_test_00000035_69.JPEG,0.09842796111479402,0.586199170909822,0.684627132024616,764
ILSVRC2012_test_00000035_87.JPEG,0.06540317088365555,0.5767697631381452,0.6421729340218008,764
ILSVRC2012_test_00000035_43.JPEG,0.06833085604012012,0.5998317748308182,0.6681626308709383,764
ILSVRC2012_test_00000035_32.JPEG,0.07690649013966322,0.5923506896942854,0.6692571798339486,764
ILSVRC2012_test_00000035_86.JPEG,0.06547996774315834,0.6064499192871153,0.6719298870302737,764
ILSVRC2012_test_00000035_89.JPEG,0.08145748497918248,0.5974162998609245,0.678873784840107,764
ILSVRC2012_test_00000035_76.JPEG,0.09645361173897982,0.6021737763658166,0.6986273881047964,764
ILSVRC2012_test_00000035_91.JPEG,0.09759399387985468,0.5973027190193534,0.6948967128992081,764
ILSVRC2012_test_00000035_54.JPEG,0.09902440896257758,0.589263107161969,0.6882875161245465,764
ILSVRC2012_test_00000035_80.JPEG,0.09752281289547682,0.5930781601928174,0.6906009730882943,764
ILSVRC2012_test_00000035_1.JPEG,0.09588591521605849,0.5944425938650966,0.6903285090811551,763
ILSVRC2012_test_00000035_84.JPEG,0.09656772622838616,0.5914847510866821,0.6880524773150682,764
ILSVRC2012_test_00000035_90.JPEG,0.09674160974100232,0.5967099512927234,0.6934515610337257,764
ILSVRC2012_test_00000035_18.JPEG,0.09740683389827609,0.5984459710307419,0.695852804929018,764
ILSVRC2012_test_00000035_45.JPEG,0.09597425861284137,0.6070449352264404,0.7030191938392818,764
ILSVRC2012_test_00000035_57.JPEG,0.09630736755207181,0.6021695272065699,0.6984768947586417,764
ILSVRC2012_test_00000035_36.JPEG,0.09589819237589836,0.6076647490262985,0.7035629414021969,764
ILSVRC2012_test_00000035_61.JPEG,0.09613801864907146,0.5910909059457481,0.6872289245948195,764
ILSVRC2012_test_00000035_41.JPEG,0.09511767094954848,0.5830956879071891,0.6782133588567376,764
ILSVRC2012_test_00000035_28.JPEG,0.09726356528699398,0.5764684989117086,0.6737320641987026,764
ILSVRC2012_test_00000035_49.JPEG,0.09630815498530865,0.6048413310199976,0.7011494860053062,764
ILSVRC2012_test_00000035_20.JPEG,0.09895928902551532,0.5568485967814922,0.6558078858070076,764
ILSVRC2012_test_00000035_37.JPEG,0.09598948899656534,0.5999285620637238,0.6959180510602891,764
ILSVRC2012_test_00000035_67.JPEG,0.09747635712847114,0.5898815677501261,0.6873579248785973,764
ILSVRC2012_test_00000035_88.JPEG,0.0966898831538856,0.5662409188225865,0.6629308019764721,764
ILSVRC2012_test_00000035_23.JPEG,0.09761189017444849,0.5866069449111819,0.6842188350856304,764
ILSVRC2012_test_00000035_14.JPEG,0.06563301384449005,0.5818142113275826,0.6474472251720726,764
ILSVRC2012_test_00000035_13.JPEG,0.06664416193962097,0.6070318068377674,0.6736759687773883,764
ILSVRC2012_test_00000035_44.JPEG,0.07257437380030751,0.6053464850410819,0.6779208588413894,764
ILSVRC2012_test_00000035_2.JPEG,0.07510375510901213,0.6111493497155607,0.6862531048245728,763
ILSVRC2012_test_00000035_33.JPEG,0.09667873568832874,0.5900426562875509,0.6867213919758797,764
ILSVRC2012_test_00000035_70.JPEG,0.09672819497063756,0.5856210240162909,0.6823492189869285,764
ILSVRC2012_test_00000035_35.JPEG,0.09641558257862926,0.6693236222490668,0.7657392048276961,764
ILSVRC2012_test_00000035_53.JPEG,0.0959928878583014,0.5845464998856187,0.6805393877439201,764
ILSVRC2012_test_00000035_6.JPEG,0.09779710881412029,0.5809145560488105,0.6787116648629308,763
