ILSVRC2012_test_00000035_52.JPEG,2420184,2050,2318,2165665.371936361,2165665.37566208,2165665.792526696
ILSVRC2012_test_00000035_26.JPEG,2420184,2050,2318,2165665.869620512,2165665.871942975,2165665.981727524
ILSVRC2012_test_00000035_31.JPEG,2420184,2050,2318,2165666.067972997,2165666.070437472,2165666.186494381
ILSVRC2012_test_00000035_56.JPEG,2420184,2050,2318,2165666.265823982,2165666.26839234,2165666.380767065
ILSVRC2012_test_00000035_68.JPEG,2420184,2050,2318,2165666.46346142,2165666.466059097,2165666.582088449
ILSVRC2012_test_00000035_24.JPEG,2420184,2050,2318,2165666.657320192,2165666.659876473,2165666.774840433
ILSVRC2012_test_00000035_75.JPEG,2420184,2050,2318,2165666.86247507,2165666.865161351,2165666.977538344
ILSVRC2012_test_00000035_11.JPEG,2420184,2050,2318,2165667.049824534,2165667.052178119,2165667.16946636
ILSVRC2012_test_00000035_92.JPEG,2420184,2050,2318,2165667.252086119,2165667.25461525,2165667.366798733
ILSVRC2012_test_00000035_42.JPEG,2420184,2050,2318,2165667.442166319,2165667.444800022,2165667.555175707
ILSVRC2012_test_00000035_60.JPEG,2420184,2050,2318,2165667.634130951,2165667.636939673,2165667.752682141
ILSVRC2012_test_00000035_63.JPEG,2420184,2050,2318,2165667.851574001,2165667.853913237,2165667.964087519
ILSVRC2012_test_00000035_58.JPEG,2420184,2050,2318,2165668.063336359,2165668.066051237,2165668.176246791
ILSVRC2012_test_00000035_10.JPEG,2420184,2050,2318,2165668.275916278,2165668.278630975,2165668.39119308
ILSVRC2012_test_00000035_72.JPEG,2420184,2050,2318,2165668.48899552,2165668.491682631,2165668.603848871
ILSVRC2012_test_00000035_4.JPEG,2420184,2050,2318,2165668.701907885,2165668.704512149,2165668.821249906
ILSVRC2012_test_00000035_7.JPEG,2420184,2050,2318,2165668.919919008,2165668.922944255,2165669.034743938
ILSVRC2012_test_00000035_47.JPEG,2420184,2050,2318,2165669.133644732,2165669.136515772,2165669.252984471
ILSVRC2012_test_00000035_29.JPEG,2420184,2050,2318,2165669.352372449,2165669.35508833,2165669.469024238
ILSVRC2012_test_00000035_99.JPEG,2420184,2050,2318,2165669.568751498,2165669.572191518,2165669.685254125
ILSVRC2012_test_00000035_79.JPEG,2420184,2050,2318,2165669.783685954,2165669.786348794,2165669.898987318
ILSVRC2012_test_00000035_3.JPEG,2420184,2050,2318,2165669.997490121,2165670.000020275,2165670.109341186
ILSVRC2012_test_00000035_46.JPEG,2420184,2050,2318,2165670.209319843,2165670.211832694,2165670.346949802
ILSVRC2012_test_00000035_48.JPEG,2420184,2050,2318,2165670.446159849,2165670.44901422,2165670.581935491
ILSVRC2012_test_00000035_94.JPEG,2420184,2050,2318,2165670.680345912,2165670.68304643,2165670.816184781
ILSVRC2012_test_00000035_38.JPEG,2420184,2050,2318,2165670.912283537,2165670.914535683,2165671.044289549
ILSVRC2012_test_00000035_97.JPEG,2420184,2050,2318,2165671.143204062,2165671.146034192,2165671.259572569
ILSVRC2012_test_00000035_83.JPEG,2420184,2050,2318,2165671.358360331,2165671.361076319,2165671.47319808
ILSVRC2012_test_00000035_64.JPEG,2420184,2050,2318,2165671.571355257,2165671.574171652,2165671.690400593
ILSVRC2012_test_00000035_40.JPEG,2420184,2050,2318,2165671.788015354,2165671.790705845,2165671.903006357
ILSVRC2012_test_00000035_15.JPEG,2420184,2050,2318,2165671.999163799,2165672.00177848,2165672.113785781
ILSVRC2012_test_00000035_25.JPEG,2420184,2050,2318,2165672.209350876,2165672.212406822,2165672.32564267
ILSVRC2012_test_00000035_50.JPEG,2420184,2050,2318,2165672.42355218,2165672.426460865,2165672.539868655
ILSVRC2012_test_00000035_19.JPEG,2420184,2050,2318,2165672.636293089,2165672.639208139,2165672.764125259
ILSVRC2012_test_00000035.JPEG,2420184,2050,2318,2165672.873418652,2165672.876768582,2165672.991798935
ILSVRC2012_test_00000035_22.JPEG,2420184,2050,2318,2165673.085921061,2165673.088599232,2165673.204684969
ILSVRC2012_test_00000035_93.JPEG,2420184,2050,2318,2165673.305079635,2165673.308179057,2165673.449096745
ILSVRC2012_test_00000035_55.JPEG,2420184,2050,2318,2165673.526466826,2165673.528678314,2165673.668073161
ILSVRC2012_test_00000035_95.JPEG,2420184,2050,2318,2165673.74622273,2165673.749757013,2165673.880690938
ILSVRC2012_test_00000035_59.JPEG,2420184,2050,2318,2165673.979423869,2165673.982222361,2165674.09889076
ILSVRC2012_test_00000035_77.JPEG,2420184,2050,2318,2165674.195651606,2165674.198210746,2165674.310000815
ILSVRC2012_test_00000035_74.JPEG,2420184,2050,2318,2165674.406782266,2165674.409316441,2165674.525429074
ILSVRC2012_test_00000035_78.JPEG,2420184,2050,2318,2165674.625285766,2165674.62888219,2165674.742829396
ILSVRC2012_test_00000035_98.JPEG,2420184,2050,2318,2165674.84075276,2165674.843565904,2165674.957112086
ILSVRC2012_test_00000035_9.JPEG,2420184,2050,2318,2165675.055823994,2165675.058566383,2165675.173862652
ILSVRC2012_test_00000035_51.JPEG,2420184,2050,2318,2165675.271623001,2165675.274281134,2165675.384795761
ILSVRC2012_test_00000035_39.JPEG,2420184,2050,2318,2165675.482415382,2165675.484983509,2165675.594954271
