imagefilename,imageiotime,predictiontime,totalcomputetime,payloadsize
ILSVRC2012_test_00000035_93.JPEG,0.09959077136591077,0.14446375705301762,0.24405452841892838,809
ILSVRC2012_test_00000035_55.JPEG,0.0766339129768312,0.1420538597740233,0.2186877727508545,809
ILSVRC2012_test_00000035_95.JPEG,0.07740407483652234,0.13494758727028966,0.212351662106812,809
ILSVRC2012_test_00000035_59.JPEG,0.0975644551217556,0.11995104467496276,0.21751549979671836,809
ILSVRC2012_test_00000035_77.JPEG,0.09589606989175081,0.1148065160959959,0.21070258598774672,809
ILSVRC2012_test_00000035_74.JPEG,0.09592499118298292,0.11925344681367278,0.2151784379966557,809
ILSVRC2012_test_00000035_78.JPEG,0.09862848604097962,0.11806202121078968,0.2166905072517693,809
ILSVRC2012_test_00000035_98.JPEG,0.097066355869174,0.11687181936576962,0.21393817523494363,809
ILSVRC2012_test_00000035_9.JPEG,0.0977450730279088,0.11850750725716352,0.21625258028507233,808
ILSVRC2012_test_00000035_51.JPEG,0.09689935995265841,0.11359119694679976,0.21049055689945817,809
ILSVRC2012_test_00000035_39.JPEG,0.09684617817401886,0.11299251578748226,0.20983869396150112,809
ILSVRC2012_test_00000035_5.JPEG,0.09499253099784255,0.1139163039624691,0.20890883496031165,808
ILSVRC2012_test_00000035_27.JPEG,0.09402037924155593,0.11569137591868639,0.20971175516024232,809
ILSVRC2012_test_00000035_82.JPEG,0.09539509611204267,0.11419862695038319,0.20959372306242585,809
ILSVRC2012_test_00000035_62.JPEG,0.09591938089579344,0.11201737029477954,0.20793675119057298,809
ILSVRC2012_test_00000035_21.JPEG,0.09398737456649542,0.11051216116175056,0.20449953572824597,809
ILSVRC2012_test_00000035_12.JPEG,0.09497457789257169,0.11952964123338461,0.2145042191259563,809
ILSVRC2012_test_00000035_96.JPEG,0.09785151109099388,0.12090875068679452,0.2187602617777884,809
ILSVRC2012_test_00000035_34.JPEG,0.09872403182089329,0.11806024890393019,0.21678428072482347,809
ILSVRC2012_test_00000035_8.JPEG,0.09901776304468513,0.12655492685735226,0.22557268990203738,808
ILSVRC2012_test_00000035_100.JPEG,0.07726445095613599,0.11656883312389255,0.19383328408002853,810
ILSVRC2012_test_00000035_17.JPEG,0.07622118713334203,0.12082237983122468,0.1970435669645667,809
ILSVRC2012_test_00000035_30.JPEG,0.07259273063391447,0.11605634121224284,0.1886490718461573,809
ILSVRC2012_test_00000035_66.JPEG,0.08138274401426315,0.12107201432809234,0.2024547583423555,809
ILSVRC2012_test_00000035_85.JPEG,0.09933947306126356,0.11520991893485188,0.21454939199611545,809
ILSVRC2012_test_00000035_65.JPEG,0.09843807574361563,0.117054324131459,0.21549239987507463,809
ILSVRC2012_test_00000035_73.JPEG,0.09825520077720284,0.11505363928154111,0.21330884005874395,809
ILSVRC2012_test_00000035_71.JPEG,0.0979613228701055,0.12109486293047667,0.21905618580058217,809
ILSVRC2012_test_00000035_16.JPEG,0.09886847902089357,0.11770578986033797,0.21657426888123155,809
ILSVRC2012_test_00000035_81.JPEG,0.09587302291765809,0.1110925180837512,0.2069655410014093,809
ILSVRC2012_test_00000035_69.JPEG,0.09440880781039596,0.11680159205570817,0.21121039986610413,809
ILSVRC2012_test_00000035_87.JPEG,0.09709336282685399,0.11858788412064314,0.21568124694749713,809
ILSVRC2012_test_00000035_43.JPEG,0.09585406305268407,0.11708637000992894,0.212940433062613,809
ILSVRC2012_test_00000035_32.JPEG,0.09597346791997552,0.11165186110883951,0.20762532902881503,809
ILSVRC2012_test_00000035_86.JPEG,0.09816439310088754,0.1125851459801197,0.21074953908100724,809
ILSVRC2012_test_00000035_89.JPEG,0.09647781029343605,0.12101391470059752,0.21749172499403358,809
ILSVRC2012_test_00000035_76.JPEG,0.09821449685841799,0.12335960334166884,0.22157410020008683,809
ILSVRC2012_test_00000035_91.JPEG,0.09505714662373066,0.1261201910674572,0.22117733769118786,809
ILSVRC2012_test_00000035_54.JPEG,0.09657141007483006,0.11522026406601071,0.21179167414084077,809
ILSVRC2012_test_00000035_80.JPEG,0.09966889722272754,0.11208997387439013,0.21175887109711766,809
ILSVRC2012_test_00000035_1.JPEG,0.09630120499059558,0.12484749313443899,0.22114869812503457,808
ILSVRC2012_test_00000035_84.JPEG,0.09796489402651787,0.13507059682160616,0.23303549084812403,809
ILSVRC2012_test_00000035_90.JPEG,0.10227310098707676,0.11619234085083008,0.21846544183790684,809
ILSVRC2012_test_00000035_18.JPEG,0.09923479985445738,0.11483824718743563,0.214073047041893,809
ILSVRC2012_test_00000035_45.JPEG,0.100397405680269,0.11814556317403913,0.21854296885430813,809
ILSVRC2012_test_00000035_57.JPEG,0.09699848107993603,0.11491513205692172,0.21191361313685775,809
ILSVRC2012_test_00000035_36.JPEG,0.097787378821522,0.12112185591831803,0.21890923473984003,809
ILSVRC2012_test_00000035_61.JPEG,0.09801598498597741,0.1182386688888073,0.2162546538747847,809
ILSVRC2012_test_00000035_41.JPEG,0.09706078190356493,0.11630060616880655,0.21336138807237148,809
ILSVRC2012_test_00000035_28.JPEG,0.09752002917230129,0.11787214316427708,0.21539217233657837,809
ILSVRC2012_test_00000035_49.JPEG,0.09776433557271957,0.11321012442931533,0.2109744600020349,809
ILSVRC2012_test_00000035_20.JPEG,0.09889966482296586,0.11981780687347054,0.2187174716964364,809
ILSVRC2012_test_00000035_37.JPEG,0.10782321775332093,0.11560475686565042,0.22342797461897135,809
ILSVRC2012_test_00000035_67.JPEG,0.09962060209363699,0.11875825887545943,0.21837886096909642,809
ILSVRC2012_test_00000035_88.JPEG,0.09782344289124012,0.11670144787058234,0.21452489076182246,809
ILSVRC2012_test_00000035_23.JPEG,0.09807007433846593,0.11463957466185093,0.21270964900031686,809
ILSVRC2012_test_00000035_14.JPEG,0.09744847193360329,0.11490221368148923,0.21235068561509252,809
ILSVRC2012_test_00000035_13.JPEG,0.09763221489265561,0.11662820214405656,0.21426041703671217,809
ILSVRC2012_test_00000035_44.JPEG,0.11778402188792825,0.1416912409476936,0.25947526283562183,809
ILSVRC2012_test_00000035_2.JPEG,0.07666986808180809,0.13463078811764717,0.21130065619945526,808
ILSVRC2012_test_00000035_33.JPEG,0.07270455919206142,0.13356888387352228,0.2062734430655837,809
ILSVRC2012_test_00000035_70.JPEG,0.0745674348436296,0.11285706516355276,0.18742450000718236,809
ILSVRC2012_test_00000035_35.JPEG,0.07426298037171364,0.11368376296013594,0.18794674333184958,809
ILSVRC2012_test_00000035_53.JPEG,0.07560923881828785,0.1116308937780559,0.18724013259634376,809
ILSVRC2012_test_00000035_6.JPEG,0.07474253932014108,0.11419003875926137,0.18893257807940245,808
